Date,Citibank,Morgan Stanley,Goldman Sachs,J.P. Morgan
2008-07-03,-0.0011876307,0.0011151659,0.000559349,0.0205203191
2008-07-07,-0.0249702561,-0.0233918129,-0.050701504,-0.0359671471
2008-07-08,0.0603658171,0.0404905047,0.0299139488,0.0508225308
2008-07-09,-0.0546290991,-0.0685119173,-0.033619155,-0.0416550461
2008-07-10,-0.0097323057,-0.0141219174,0.0067447638,0.0067094226
2008-07-11,-0.0055283107,-0.002088899,-0.0451340375,-0.0391190402
2008-07-14,-0.0599135106,-0.0505382491,-0.0234490281,-0.0443304885
2008-07-15,-0.0433639365,-0.0236220472,-0.0054830466,-0.0211423471
2008-07-16,0.1311812515,0.130645129,0.0954372479,0.1586073179
2008-07-17,0.0910746829,0.0932953236,0.0484785604,0.1352253794
2008-07-18,0.0767946757,0.0065240084,0.0088280234,-0.019117623
2008-07-21,0.0175710284,-0.0547057558,-0.0112666651,-0.0342328336
2008-07-22,0.0609446438,0.0606143461,0.0401592767,0.0571797901
2008-07-23,0.0110100673,0.0113784076,-0.0009040524,0.0269211447
2008-07-24,-0.0975378376,-0.0478138316,-0.0405067345,-0.0672068653
2008-07-25,-0.0110178695,-0.0131579477,-0.0088760182,0.0097087637
2008-07-28,-0.0753315491,-0.0487075102,-0.0322400642,-0.0470647773
2008-07-29,0.0585197752,0.0440503731,0.050491679,0.0820499203
2008-07-30,0.0195122276,0.0575341918,0.0249958315,0.0201226994
2008-07-31,-0.0063796489,0.0227979805,-0.0114411829,-0.0226124369
2008-08-01,0.009630835,0.0412867528,-0.0110845092,0.0031995323
2008-08-04,-0.0021197351,0.0090002187,-0.0227472473,-0.0152109674
2008-08-05,0.0578863188,0.0414657907,0.0163611997,0.0435974102
2008-08-06,-0.0110441618,-0.0004629861,-0.0067489128,-0.0119360232
2008-08-07,-0.0624365635,-0.0120426123,-0.0402116451,-0.0381734245
2008-08-08,0.0498104881,0.0557899906,0.0210061798,0.0316503132
2008-08-11,0.0221763957,0.0077708258,0.0116510545,0.0199658875
2008-08-12,-0.0645812472,-0.0636703914,-0.0601123427,-0.0947720481
2008-08-13,-0.0393742623,-0.0552940706,-0.0143455407,-0.0266349698
2008-08-14,0.0151600051,0.0122041588,0.010248648,0.024383663
2008-08-15,0.0259955582,0.0059055612,-0.0204694344,0.0068764611
2008-08-18,-0.0501347871,-0.0315557967,-0.0192425551,-0.0349355923
2008-08-19,-0.0244041037,-0.0381408942,-0.0127467701,-0.0315732155
2008-08-20,0.0174520076,-0.0178571419,0.0015822785,0.0399100034
2008-08-21,-0.0011434935,-0.0090909353,-0.0115639937,-0.0200000541
2008-08-22,0.0383514431,0.0493793295,0.0216724207,0.0388858267
2008-08-25,-0.0292171344,-0.0172280282,-0.0256554099,-0.0408812605
2008-08-26,0.0130606923,0.0094191782,0.0012844197,0.0132853581
2008-08-27,0.0156950846,0.0121823996,-0.0027580527,0.0144768638
2008-08-28,0.0529801664,0.0396926771,0.0408413054,0.0468498128
2008-08-29,-0.0047170282,0.0056651234,0.013223747,-0.0100308382
2008-09-02,0.0063191787,0.0115110697,0.0082332499,0.0129903864
2008-09-03,0.0261643111,0.0210653516,0.0138518867,0.0184661955
2008-09-04,-0.0668026803,-0.0433957336,-0.0400334524,-0.0453286085
2008-09-05,0.0420764863,0.0252851016,0.0145432634,0.0445792139
2008-09-08,0.0655479822,0.0461798587,0.039757356,0.049242452
2008-09-09,-0.0708661133,-0.0663276635,-0.0474871749,-0.0500601215
2008-09-10,-0.0105932202,-0.0366337606,-0.0252366057,-0.0017734735
2008-09-11,-0.0037473072,-0.005395658,-0.003553506,0.0571065961
2008-09-12,-0.0349274572,-0.0382329899,-0.0179583011,-0.0115247053
2008-09-15,-0.1514477232,-0.1353747247,-0.121328099,-0.1012873015
2008-09-16,0.0334646076,-0.1084187048,-0.0183764207,0.1010811351
2008-09-17,-0.1092063302,-0.2421603052,-0.1391624366,-0.1219931703
2008-09-18,0.1867426689,0.0367815632,-0.056768559,0.1266424098
2008-09-19,0.2402402402,0.2066518939,0.2018518796,0.1674938007
2008-09-22,-0.030992707,-0.0044101067,-0.0694915546,-0.1328374098
2008-09-23,-0.0009995602,0.0335917313,0.0353535688,-0.0058823041
2008-09-24,-0.0515257044,-0.1146428214,0.0635745447,-0.0014793146
2008-09-25,0.0237341765,0.0931826909,0.0187969925,0.0730863951
2008-09-26,0.0381246459,-0.0867158672,0.0183764207,0.1099862658
2008-09-29,-0.1191066998,-0.1519191919,-0.1252989881,-0.150082954
2008-09-30,0.1554929915,0.0957598857,0.0604805566,0.1390244146
2008-10-01,0.1214041603,0.0617391304,0.05078125,0.062740898
2008-10-02,-0.0217391304,-0.0495495905,-0.022007487,0.0044327422
2008-10-03,-0.1844444444,0.0305903072,-0.0269119142,-0.0792376361
2008-10-06,-0.0512261253,-0.0175585284,-0.03125,-0.0413943773
2008-10-07,-0.1298104838,-0.2489361702,-0.0725806452,-0.1063636364
2008-10-08,-0.0495049505,-0.0481586969,-0.0173913043,-0.0005086724
2008-10-09,-0.1020833125,-0.2589285273,-0.1030973628,-0.0666666429
2008-10-10,0.0912606553,-0.2224899598,-0.1238282708,0.1352235278
2008-10-13,0.1162295769,0.8698347107,0.2499999578,0.0084054517
2008-10-14,0.1822222032,0.2121547514,0.1072072252,-0.0304835184
2008-10-15,-0.1283565756,-0.1736555071,-0.0793327896,-0.0545319837
2008-10-16,-0.0203327353,0.0308881429,-0.0066283693,0.0519615458
2008-10-17,-0.0641509245,0.0294274463,0.0169039232,-0.0286490477
2008-10-20,0.0141128425,0.0275467775,0.0629920981,0.0338163725
2008-10-21,-0.0603047804,0.021750177,-0.0012345844,-0.0226266109
2008-10-22,-0.0606488422,-0.0430693543,-0.0518335402,-0.0646704547
2008-10-23,-0.0157656986,-0.0646663218,-0.0563184088,0.0182943244
2008-10-24,-0.0739893483,-0.0862831858,-0.0753361563,-0.0639365423
2008-10-27,-0.0337726436,-0.1688861985,-0.0749004467,-0.0403612758
2008-10-28,0.1432225283,0.1070648216,0.0074289731,0.1058822941
2008-10-29,-0.0372856061,-0.0289473684,0.0437106338,-0.0502659335
2008-10-30,0.015491866,0.0901084011,-0.0670694525,0.0534864199
2008-10-31,0.0411898837,0.0857674953,0.0152562725,0.0964912572
2008-11-03,0.024908381,0.0303377808,-0.0368649081,-0.0126060606
2008-11-04,0.04932101,0.05,0.0663374595,0.0353547262
2008-11-05,-0.1396457737,-0.0973545503,-0.0796842105,-0.0699548765
2008-11-06,-0.0878860312,-0.0978897478,-0.0767471005,-0.0244773834
2008-11-07,0.0260416673,0.0383365822,-0.0364222245,-0.0133297968
2008-11-10,-0.0516074379,-0.0876095119,-0.0844690163,-0.0354966887
2008-11-11,-0.0365744699,-0.0342935528,0.0487291258,-0.0016479539
2008-11-12,-0.1074073889,-0.1519886364,-0.1056507633,-0.0489683108
2008-11-13,-0.0197095639,0.1063651591,0.0479113183,0.0757882268
2008-11-14,0.0074073757,-0.089326268,-0.0465780125,-0.0731378885
2008-11-17,-0.0661764202,-0.0673316708,-0.0635396495,-0.0493182753
2008-11-18,-0.0596175915,0.0721925134,-0.0073612256,-0.0192249313
2008-11-19,-0.2344497425,-0.1479634248,-0.1104304225,-0.1141879314
2008-11-20,-0.2640625312,-0.1024390244,-0.0576295759,-0.1787846919
2008-11-21,-0.1995753163,0.0923913043,0.0251923269,-0.028229257
2008-11-24,0.578249295,0.3313432836,0.2646782355,0.2139085041
2008-11-25,0.0218487227,0.0665171898,0.0646692544,0.0794053662
2008-11-26,0.1595394928,0.0161177295,0.065756493,0.0285522674
2008-11-28,0.1758865532,0.0172413793,0.0325489935,0.0339646952
2008-12-01,-0.2219541804,-0.2305084746,-0.1674895092,-0.1749841756
2008-12-02,0.1193797984,0.0607929515,-0.0115572077,0.0922664589
2008-12-03,0.0831024965,0.1503322259,0.0607691846,0.0602873796
2008-12-04,-0.0537084036,0.078700361,-0.0205946057,0.0274380165
2008-12-05,0.0418918649,0.0522088353,0.0472382948,0.0730372587
2008-12-08,0.098573271,0.0368956107,0.0909219586,0.0941530491
2008-12-09,0.0082645221,-0.0815950357,-0.0567725844,-0.0693341425
2008-12-10,-0.0281030673,-0.0247160989,-0.0170399622,-0.0129563903
2008-12-11,-0.0879518434,-0.0589041096,-0.0254438701,-0.1068018795
2008-12-12,0.0171730918,0.0080058224,-0.0282599488,0.0334001325
2008-12-15,-0.038961039,-0.0151624549,-0.0188957638,-0.0746606957
2008-12-16,0.1121622027,0.1825512463,0.1435450067,0.1299336057
2008-12-17,-0.0486026714,0.0229386871,0.0365789342,-0.0151467397
2008-12-18,-0.0510855664,-0.0163636364,0.0161208938,-0.0517891384
2008-12-19,-0.0551817744,-0.0480591497,0.0084946905,0.0036412116
2008-12-22,-0.0384614974,-0.0563106796,-0.0462034295,-0.0164907652
2008-12-23,-0.0340741185,-0.0096021948,-0.0233766623,-0.0238094903
2008-12-24,0.0398773945,0.0041551247,0.0164894288,0.0254207824
2008-12-26,-0.0073746309,0.0103448276,-0.0061486262,-0.0016750754
2008-12-29,-0.0237742337,0.0170648464,0.0077661839,-0.0006710738
2008-12-30,0.0350076576,0.0194630872,0.0718390823,0.0413028529
2008-12-31,-0.0132353235,0.0559579329,0.028393871,0.0167688165
2009-01-02,0.064083519,0.0592268666,0.0280839321,-0.0057088803
2009-01-05,-0.0084033471,0.0370806945,0.0232825836,-0.0669856459
2009-01-06,0.0536722435,0.1112371674,-0.0007884659,0.0215384274
2009-01-07,-0.0415549341,-0.075587334,-0.0474579985,-0.0599062604
2009-01-08,0.0013985734,0.0397790055,0.0107692781,-0.0309719117
2009-01-09,-0.0572625435,0.0127523379,-0.0174453335,-0.0459221178
2009-01-12,-0.1703703704,-0.014165688,-0.0744756929,-0.0408162896
2009-01-13,0.0535714286,0.0037253856,0.0032187461,0.0578081092
2009-01-14,-0.2322034068,-0.0885471851,-0.0286190459,-0.0166982922
2009-01-15,-0.1545253897,-0.0541012767,-0.0245739193,-0.0605943651
2009-01-16,-0.086161856,-0.0412054121,-0.0105647972,-0.0624486442
2009-01-20,-0.2,-0.1597177678,-0.1895961866,-0.2072743208
2009-01-21,0.3107143214,0.2870229771,0.1807432571,0.25096733
2009-01-22,-0.1525885789,0.0427045645,0.016165908,0.020768936
2009-01-23,0.1157556592,0.0642775313,0.0546248776,0.0510822944
2009-01-26,-0.0403458778,0.0197755756,-0.0094781333,0.009060914
2009-01-27,0.0660660981,0.0372117925,0.0547170507,0.022857102
2009-01-28,0.1859154366,0.1622030742,0.1206234955,0.1037510417
2009-01-29,-0.0736341603,-0.0704348261,-0.0567844489,-0.0806218366
2009-01-30,-0.0897435897,-0.0537885432,-0.0240570355,0.0031458907
2009-02-02,0.0281690141,0.0281759268,0.0351789532,-0.012152058
2009-02-03,-0.0520548493,0.0067308657,-0.0090941965,-0.0456349982
2009-02-04,0.0086706363,0.0510983261,0.0623113528,-0.0004157173
2009-02-05,0.0114612314,0.05361204,0.0554734221,0.020798668
2009-02-06,0.1076486999,-0.0137990507,0.0400646428,0.1259167838
2009-02-09,0.0102302307,0.0323567979,0.0136688309,-0.0126673186
2009-02-10,-0.1518987342,-0.1194409098,-0.0765144251,-0.0975073278
2009-02-11,0.101492597,0.101972049,0.0476769569,0.0597075118
2009-02-12,-0.021680324,0.0034919249,0.0091859678,0.0038329245
2009-02-13,-0.0332408883,-0.0026098304,0.0091022702,-0.0572737664
2009-02-17,-0.1232092193,-0.1382468382,-0.1113530154,-0.1231268075
2009-02-18,-0.0490196078,0.0212550607,-0.014117361,-0.0064665127
2009-02-19,-0.1374570447,-0.0123885035,0.0178698462,-0.0423059042
2009-02-20,-0.2231075697,-0.0250878073,-0.0165097775,-0.0339805825
2009-02-23,0.0974358974,-0.0313947504,-0.0534341673,-0.0195979899
2009-02-24,0.214953271,0.1726886291,0.1612339578,0.0773962071
2009-02-25,-0.0307691923,-0.0140462166,-0.032910356,0.0337773549
2009-02-26,-0.0238095625,-0.0197610294,0.0247998671,0.0607454671
2009-02-27,-0.3902439024,-0.0839193155,-0.0116115027,-0.0086767466
2009-03-02,-0.2,-0.0813715414,-0.0528107696,-0.0739606127
2009-03-03,0.0166666667,0.012813314,-0.0452068406,-0.0070888469
2009-03-04,-0.0737704918,0.0671067107,0.0376350357,-0.081389862
2009-03-05,-0.0973451327,-0.0731958763,-0.0438750434,-0.1398963285
2009-03-06,0.0098039216,-0.0444938821,-0.0742780094,-0.0403614458
2009-03-09,0.0194174757,-0.0407450524,-0.0224719756,-0.0018832392
2009-03-10,0.380952381,0.2645631068,0.1532116627,0.2264150943
2009-03-11,0.0620689655,0.080134357,0.0833724212,0.0461538462
2009-03-12,0.0844156494,0.0741892492,0.052603107,0.137254951
2009-03-13,0.0658681398,0.0516956162,0.0159383342,0.0237068524
2009-03-16,0.3089887814,-0.0939834448,-0.0495951503,-0.0277894737
2009-03-17,0.0772532651,0.0334200506,0.054206559,0.0887829796
2009-03-18,0.2270915936,0.0159597655,0.0632387325,0.0783612601
2009-03-19,-0.1558441284,-0.1302190934,-0.056532038,-0.0796753936
2009-03-20,0.0076923462,-0.0380228594,-0.0199396066,-0.0721443258
2009-03-23,0.1946564048,0.2070158103,0.1501233046,0.246652311
2009-03-24,-0.0383386274,0.0282440033,-0.0118824444,-0.0852391169
2009-03-25,-0.0199335548,0.0314490035,0.0212477309,0.0818181439
2009-03-26,-0.0474576271,-0.0100347356,-0.0084993274,0.0189075987
2009-03-27,-0.0676156228,-0.0506822612,-0.0349137965,-0.058419244
2009-03-30,-0.1183206443,-0.0911704723,-0.0705033573,-0.0930656934
2009-03-31,0.0952380519,0.0289200646,0.0553453918,0.0696177062
2009-04-01,0.0592885399,0.0421607378,0.0402754586,0.0586907073
2009-04-02,0.0223880979,-0.0261272229,0.03563333,0.0007107676
2009-04-03,0.0401459854,0.0411076572,0.0453510852,0.0397727628
2009-04-06,-0.045614,-0.0311720711,-0.0230318254,-0.0368852446
2009-04-07,0.014705845,0.0004290433,-0.0048864123,-0.0336879775
2009-04-08,-0.0217391304,-0.0270153945,-0.0114576325,0.0066055046
2009-04-09,0.1259259259,0.1172322117,0.0834858562,0.1939482319
2009-04-13,0.25,0.0607494675,0.0468108414,0.0290076641
2009-04-14,0.0552631053,-0.1197470852,-0.115558922,-0.0890207689
2009-04-15,-0.009974988,-0.0092944233,0.0528190509,0.0605863172
2009-04-16,0.0100754909,0.0221747539,0.0,0.020884551
2009-04-17,-0.0897755157,0.0429704232,-0.0048684214,0.0006015643
2009-04-20,-0.1945205479,-0.0592,-0.0463515431,-0.1073360558
2009-04-21,0.1020408844,0.0480442177,0.0465176846,0.0956550321
2009-04-22,0.0030863578,-0.0896551318,0.0010800681,-0.0193667082
2009-04-23,-0.0153846154,-0.0213904625,0.0192547103,0.0410657994
2009-04-24,-0.003125,0.0,-0.0122953752,0.0051190005
2009-04-27,-0.0376175235,-0.0318760943,-0.0032976174,-0.0179748946
2009-04-28,-0.0586319525,-0.008466604,-0.0019024317,0.0003051251
2009-04-29,0.0795848097,0.094402277,0.0539488034,0.0515400716
2009-04-30,-0.0224359288,0.0247073689,0.0103789904,-0.0429234339
2009-05-01,-0.0262294754,0.0922166283,-0.0110505681,-0.0154544848
2009-05-04,0.0774410412,0.0464756003,0.0557129516,0.1015696767
2009-05-05,0.0343749375,0.0070317913,0.0077518856,-0.0271025698
2009-05-06,0.166163152,0.0477765912,0.0297337581,0.0689259334
2009-05-07,-0.0129533685,-0.0480533497,-0.039434025,-0.0531971775
2009-05-08,0.0551181919,0.0390568179,0.0438196379,0.1049942335
2009-05-11,-0.0398010687,-0.0755319477,-0.0272941981,-0.0798663862
2009-05-12,-0.0518134742,0.0134253932,-0.0027249595,-0.0131175265
2009-05-13,-0.0683060147,-0.0499621499,-0.0454176857,-0.0370475668
2009-05-14,0.0410557795,0.0585657371,0.0335758252,0.0437592377
2009-05-15,-0.019718338,-0.0165600677,0.0059879339,-0.017726533
2009-05-18,0.045977099,0.0822809829,0.0651041696,0.067315898
2009-05-19,0.0357142563,0.0222771916,-0.0139713593,-0.0389156489
2009-05-20,-0.0212201321,-0.0314769976,-0.0333687014,-0.0351857572
2009-05-21,0.0081300538,0.0032142857,0.0052770594,0.0101303331
2009-05-22,-0.0134408599,0.0049839801,-0.0059054971,-0.0140401711
2009-05-26,0.0272479557,0.0279844137,0.0418041566,0.0619006393
2009-05-27,-0.0185676653,-0.014128153,-0.0143611965,-0.0514504912
2009-05-28,-0.0081080811,0.0286612713,0.033140484,0.0574149452
2009-05-29,0.0136239778,0.0302412504,-0.0005529693,0.006821282
2009-06-01,-0.008064489,-0.014182091,-0.00166013,-0.02140924
2009-06-02,-0.0487805936,0.0066912348,-0.0083142589,-0.0445860137
2009-06-03,-0.0341879222,-0.0122964772,-0.006846999,-0.0150724638
2009-06-04,0.0530973125,0.0497981847,0.0514949512,0.0403177752
2009-06-05,-0.0308124081,-0.0073718587,-0.0030775808,-0.0226308075
2009-06-08,-0.0115606076,0.0135615116,-0.0044291593,0.0243125912
2009-06-09,-0.0029240642,-0.0130614531,0.0064711288,-0.0036733824
2009-06-10,0.0205278898,-0.0555196901,-0.0176143931,-0.0119114584
2009-06-11,0.0,0.0078605605,-0.0104308636,0.0028702354
2009-06-12,-0.0028735058,0.0071210919,0.0033758527,0.0054379509
2009-06-15,-0.028818443,-0.043771076,-0.0180582534,-0.0321662672
2009-06-16,-0.0356083372,-0.0105633803,0.0080414589,-0.0147058824
2009-06-17,-0.0523077231,-0.0220640569,-0.0307297994,-0.0229850746
2009-06-18,0.0162337668,0.0200145924,0.0240463758,0.0439962725
2009-06-19,0.012779617,0.0085622187,0.0002796072,0.0242903731
2009-06-22,-0.0536277901,-0.0580120623,-0.0427584,-0.0608571714
2009-06-23,0.0033333333,0.0401803245,0.0305087742,0.0212960457
2009-06-24,0.0099667774,-0.0018050902,0.0103406189,-0.003276765
2009-06-25,-0.0032895066,0.0079566365,0.0124780867,0.0203227741
2009-06-26,0.0,0.0269106557,0.0159939909,0.0090803166
2009-06-29,-0.0033002641,0.0167714529,0.0178546811,0.0043540492
2009-06-30,-0.0165562908,-0.0202749141,-0.0128548406,-0.0141617638
2009-07-01,0.0,-0.0052612767,-0.0008138565,-0.0099677804
2009-07-02,-0.0303030966,-0.0483075089,-0.0259978402,-0.0444181226
2009-07-06,-0.0312499664,-0.0051871063,0.0206983197,0.0102261543
2009-07-07,-0.0358422939,-0.0260707635,-0.0267650813,0.0064418102
2009-07-08,-0.0260222677,-0.0248565966,-0.0279920738,-0.0030479121
2009-07-09,0.0267175181,0.0149019216,0.0336340953,0.0278202393
2009-07-10,-0.0371747212,0.00231847,-0.0093569718,-0.0380725472
2009-07-13,0.0733590347,0.0759444458,0.0533587599,0.0732838281
2009-07-14,0.050359786,-0.0010749194,0.0014721761,-0.0002880438
2009-07-15,0.0856164354,0.0329985665,0.0374180867,0.0449566846
2009-07-16,-0.0441640996,-0.0083333336,0.0101764849,-0.0035851353
2009-07-17,-0.0033002641,-0.0199579489,0.0,0.0210350949
2009-07-20,-0.076158971,0.0125044659,0.0203392188,0.0024397127
2009-07-21,-0.0501792115,-0.0275229711,-0.0014372055,-0.0010816928
2009-07-22,0.0566037736,-0.0007256169,0.0041301877,-0.0029777207
2009-07-23,-0.01071425,0.0363108193,0.0310980293,0.0358403456
2009-07-24,-0.0144405049,-0.010161212,-0.004412185,-0.0060289381
2009-07-27,-0.0146519786,-0.0070796814,-0.0051603084,0.0055380541
2009-07-28,0.1040892565,-0.0221033519,-0.020320999,-0.0013112772
2009-07-29,0.0841750813,-0.0098432373,-0.0068518192,-0.0081408084
2009-07-30,-0.0248447508,0.0441826583,0.0186903911,0.0185332539
2009-07-31,0.009554172,0.0049364949,0.0054180828,0.0046789965
2009-08-03,0.0031545109,0.0284210175,0.0048989773,0.0245794554
2009-08-04,0.0220126108,0.0259297518,0.0065203654,0.0154040664
2009-08-05,0.1015384308,0.0325905886,0.0210086641,0.0390450146
2009-08-06,0.0614525436,-0.0161030601,-0.0112072996,-0.0246529206
2009-08-07,0.0131578947,0.0219312609,-0.0185907406,0.039509227
2009-08-10,0.0233766753,-0.0124919607,-0.0201038382,0.0077903209
2009-08-11,-0.0634517734,-0.0304898151,-0.0071090047,-0.0339657305
2009-08-12,0.0785907003,0.003011074,0.0285139679,0.0235207797
2009-08-13,0.0201004779,-0.0033355904,0.0043966843,0.0163469087
2009-08-14,-0.0049260101,-0.0030119814,-0.0106395917,-0.0104895333
2009-08-17,-0.0099010391,-0.041960388,-0.0336753895,-0.0405182794
2009-08-18,0.03500005,0.0084092499,0.0205405151,0.0238153941
2009-08-19,-0.0024155313,0.0017372828,-0.0034272371,-0.0069544603
2009-08-20,0.0847457648,0.0183836629,0.0150066223,0.0243901956
2009-08-21,0.0491071663,0.0112397816,0.0072690999,0.0292315431
2009-08-24,0.0255319362,-0.0013472886,-0.0056876829,-0.0148878149
2009-08-25,-0.014522842,0.0182125126,0.0145159304,0.0132528255
2009-08-26,-0.0252631789,-0.0218615428,0.0061234084,-0.0064250341
2009-08-27,0.0907127665,0.0104977646,-0.0056040555,0.0034642495
2009-08-28,0.0356435446,-0.0110589812,-0.0036359592,-0.0121979974
2009-08-31,-0.0439770372,-0.0186377838,0.0063253194,0.0125815709
2009-09-01,-0.09199996,-0.0521408167,-0.0319715265,-0.0411873226
2009-09-02,0.004405198,-0.0131147901,-0.0101767186,-0.0194383739
2009-09-03,0.0460526994,0.0206718346,0.0196796464,0.0305922655
2009-09-04,0.0167714672,0.0,0.0081034082,0.0054618617
2009-09-08,-0.035051567,0.0054249186,0.0260784192,0.0047236892
2009-09-09,-0.0042735257,0.0269784182,0.0182394629,0.0075223317
2009-09-10,0.0193133485,0.0031523644,0.0270158624,0.003733061
2009-09-11,-0.0294737263,0.0062849513,-0.0009721393,-0.0120874012
2009-09-14,-0.0195227123,-0.0024288688,0.0172295939,0.0294117647
2009-09-15,-0.0884955733,-0.0003478261,-0.0059085193,-0.0128000229
2009-09-16,0.019417451,0.0490605428,0.0181704456,0.0338041916
2009-09-17,0.0523809762,0.0298507131,0.0088397845,0.0069428216
2009-09-18,-0.0361991621,0.0106280197,0.0094785955,-0.0002223754
2009-09-21,0.0399061286,0.0073295732,-0.0043126653,-0.0088988207
2009-09-22,0.0496614232,0.043340682,0.0171610561,0.043097689
2009-09-23,-0.0279569677,-0.0288053669,-0.010133705,-0.0303421556
2009-09-24,-0.0199115482,-0.0405869198,-0.0031583588,-0.0153129602
2009-09-25,-0.011286682,-0.0058575008,-0.0194471651,-0.0162271133
2009-09-28,0.0433790421,0.0229132904,0.0167130919,0.0265750045
2009-09-29,0.028446367,-0.00512,0.0059178192,0.0015621513
2009-09-30,0.0297872766,-0.0067546156,0.0041943784,-0.0236185601
2009-10-01,-0.0640496461,-0.0327071902,-0.0290751333,-0.055910566
2009-10-02,-0.0022074614,-0.0137262131,0.0034638582,0.0118443803
2009-10-05,0.03318584,0.0128988803,0.0381938643,0.0463449105
2009-10-06,0.0,0.0318364946,0.0027349976,0.0253424892
2009-10-07,-0.0064239613,0.0120168557,0.0187185799,0.0175907593
2009-10-08,0.0021551292,0.0250321245,-0.0121272472,-0.0087527788
2009-10-09,-0.0043010968,0.0046962741,0.0060052347,0.0121412585
2009-10-12,0.0302376248,-0.0102835774,0.0044901795,0.0050164451
2009-10-13,0.0125785742,-0.0195214421,-0.0153562876,-0.0091146263
2009-10-14,0.0351967088,0.0542711321,0.0269721899,0.0328515112
2009-10-15,-0.05,-0.0036552846,-0.0189827024,0.0
2009-10-16,-0.0336841684,0.0085601653,-0.0225839468,-0.0233248304
2009-10-19,-0.0108932457,0.0036374354,0.0061290071,-0.0017368866
2009-10-20,-0.0242291399,-0.0178194196,-0.0029110135,0.0010874076
2009-10-21,-0.0022572912,0.0479705412,-0.0308175378,-0.029980383
2009-10-22,0.0090497057,0.0487089173,0.0247127475,0.0237401333
2009-10-23,0.0,-0.0207051471,-0.0181283737,-0.0105009628
2009-10-26,-0.0426008315,-0.0057143143,-0.0054890552,-0.0311739996
2009-10-27,0.0,-0.0198275293,-0.0042370186,0.001825696
2009-10-28,-0.0444965329,-0.052770447,-0.0361121828,-0.0277904771
2009-10-29,0.0563725259,0.0420921374,0.0372908797,0.0391283505
2009-10-30,-0.0510439931,-0.0460350191,-0.0470937614,-0.0581735765
2009-11-02,-0.0244498766,-0.004358624,0.0029969736,0.0193919559
2009-11-03,0.0125313277,0.0050030957,0.0054488402,0.0028182009
2009-11-04,-0.0173267566,-0.0205351282,-0.0122953265,-0.0114754564
2009-11-05,0.0226699491,0.0298601652,0.0230088142,0.0393271746
2009-11-06,0.0,0.0055521287,-0.009342532,-0.0088898794
2009-11-09,0.0320198045,0.0414111375,0.0278845502,0.0200091536
2009-11-10,-0.0023867063,-0.00736377,-0.0003398765,-0.0040586248
2009-11-11,-0.004784713,0.0014836498,0.0189225035,0.0033960155
2009-11-12,-0.0240384627,-0.0219259852,-0.0076175143,-0.023014463
2009-11-13,-0.002463005,0.0024235688,-0.0096369399,-0.0092378062
2009-11-16,0.0320987407,0.0344514959,0.0027721488,0.0032633798
2009-11-17,0.0143541391,-0.0222027169,-0.003667103,0.0027880808
2009-11-18,0.0117924523,-0.0041828203,0.0016986862,0.0050973355
2009-11-19,-0.0069930999,-0.0306030885,-0.0230073043,-0.0191332868
2009-11-20,-0.0140844608,-0.0064996284,-0.016316652,-0.0021151587
2009-11-23,0.0190475952,0.0161994091,0.0117052236,0.0193122944
2009-11-24,-0.0163551639,-0.0153280201,-0.0050581105,-0.0184842657
2009-11-25,-0.0095011168,-0.0217932448,-0.0129141994,-0.0075329567
2009-11-27,-0.0263789682,-0.0289624443,-0.0281789845,-0.0196868596
2009-11-30,0.0123152715,0.0350704687,0.0335038978,0.0280667782
2009-12-01,-0.0024330415,-0.0018999367,-0.0119651005,-0.0063544596
2009-12-02,0.0,-0.0291878173,-0.0057865595,-0.0068688061
2009-12-03,-0.012195122,-0.0130718627,-0.0141605721,-0.0126400668
2009-12-04,0.0024690864,0.0254966217,0.017894108,0.00821256
2009-12-07,-0.0073891383,-0.0190506948,-0.0202702637,-0.0117393861
2009-12-08,-0.0297767005,-0.0075707376,-0.0122673783,-0.0009697212
2009-12-09,-0.0127877244,0.0066334992,0.0284231717,-0.0004853191
2009-12-10,0.0025907514,-0.0039538715,0.0017423336,0.0019422433
2009-12-11,0.0206718083,-0.0148858419,-0.0043783123,-0.0075115338
2009-12-14,-0.0632911392,0.0130960036,0.0006024458,0.0197754155
2009-12-15,-0.0378378919,-0.0106065628,-0.0202287831,-0.0217859469
2009-12-16,-0.030898822,0.0164154104,0.0138257339,0.0122369062
2009-12-17,-0.0724637681,-0.0402109097,-0.024607624,-0.0263539887
2009-12-18,0.0625,0.0030905906,0.0140434294,0.0168860442
2009-12-21,0.0058823824,0.0154057177,0.013848857,0.0231990471
2009-12-22,-0.0233917829,-0.0020229265,-0.0051374495,0.0009545823
2009-12-23,-0.014970059,-0.0064189189,-0.00589308,-0.0090605152
2009-12-24,0.0182370202,0.0064603876,0.0020778341,0.0079402789
2009-12-28,0.0119403582,-0.0104729392,-0.0012807587,-0.0040582001
2009-12-29,-0.0058997342,0.004779754,0.0021983391,-0.0055129193
2009-12-30,-0.0148367948,0.002038736,0.0157202174,0.0009640154
2009-12-31,-0.0030121385,0.003730078,0.0128374267,0.0033710331
